File,Orig_ZSTD,Orig_ZSTD+ByteGrouping,Orig_ZipNN,XorOrig_ZSTD,Rearranged_ZSTD,Rearranged_ZSTD+ByteGrouping,Rearranged_ZipNN,XorRearr_ZSTD
/mnt/sda1/yxz/Flame-moe/extracted_containers_all/decoder.layers.10.mlp.experts.experts.linear_fc1.weight/weight.safetensors,0.7825296755992467,0.7128975956057138,0.6622569471627019,0.7230626251685872,0.7640317643631066,0.6508011517454949,0.6636477848070569,0.7467305086265525
/mnt/sda1/yxz/Flame-moe/extracted_containers_all/decoder.layers.10.mlp.experts.experts.linear_fc2.weight/master_weight.safetensors,0.9265285494102313,0.8564594451754352,0.831394737974736,0.908198466958974,0.9282490510753949,0.8318798081961181,0.8342360998773669,0.9181099362273549
/mnt/sda1/yxz/Flame-moe/extracted_containers_all/decoder.layers.10.mlp.experts.experts.linear_fc2.weight/momentum.safetensors,0.926705401516913,0.8572394609911463,0.8337775032526658,0.9396886121802001,0.9272982875316322,0.8581803839911627,0.8348753064319382,0.9493031631086796
/mnt/sda1/yxz/Flame-moe/extracted_containers_all/decoder.layers.10.mlp.experts.experts.linear_fc2.weight/variance.safetensors,0.875957997836666,0.7717964020570991,0.7728853962564245,0.8642546098185885,0.8825873494144109,0.7831015981410279,0.7794058522361049,0.8778180784463895
/mnt/sda1/yxz/Flame-moe/extracted_containers_all/decoder.layers.10.mlp.experts.experts.linear_fc2.weight/weight.safetensors,0.7815539360650047,0.7128979758341328,0.6625448778973577,0.7426281372699315,0.7748826811072426,0.6637339623879936,0.6682941725498813,0.7678108419701852
/mnt/sda1/yxz/Flame-moe/extracted_containers_all/decoder.layers.10.mlp.router.weight/master_weight.safetensors,0.926231724750291,0.8557849565879386,0.8296869922482276,0.8857553744452394,0.9266130041257751,0.8156383889336458,0.8299548209315951,0.8976019271556526
/mnt/sda1/yxz/Flame-moe/extracted_containers_all/decoder.layers.10.mlp.router.weight/momentum.safetensors,0.9260598996434581,0.8607255482002798,0.8335481941772457,0.937075395560085,0.9267432696767736,0.8567218168668522,0.8347475632903667,0.9463654119047256
/mnt/sda1/yxz/Flame-moe/extracted_containers_all/decoder.layers.10.mlp.router.weight/variance.safetensors,0.8783697554247913,0.7859434857497677,0.7740154669294834,0.8742108631608496,0.886616330379376,0.787076474842537,0.7856113211635174,0.8923836916550956
/mnt/sda1/yxz/Flame-moe/extracted_containers_all/decoder.layers.10.mlp.router.weight/weight.safetensors,0.7806261059247056,0.708851592531576,0.6590819299530173,0.6834269431537713,0.745084083231872,0.6313600245338118,0.6596875753331441,0.7085702188043578
/mnt/sda1/yxz/Flame-moe/extracted_containers_all/decoder.layers.10.mlp.shared_experts.linear_fc1.weight/master_weight.safetensors,0.9266842818938736,0.8568377079476415,0.8312297933050075,0.9020166948523133,0.9269163428857461,0.8270589314220462,0.831517187317068,0.911467289471363
/mnt/sda1/yxz/Flame-moe/extracted_containers_all/decoder.layers.10.mlp.shared_experts.linear_fc1.weight/momentum.safetensors,0.9279105291843817,0.8575469238521455,0.8355775472822596,0.9393195627241596,0.9296350956253908,0.861571338908753,0.8390169256636598,0.9491310433397904
/mnt/sda1/yxz/Flame-moe/extracted_containers_all/decoder.layers.10.mlp.shared_experts.linear_fc1.weight/variance.safetensors,0.8855125553674085,0.781512211715853,0.7843983151797146,0.8680330538211672,0.8841345888084613,0.7820006019588945,0.7854621343649378,0.8816303002108955
/mnt/sda1/yxz/Flame-moe/extracted_containers_all/decoder.layers.10.mlp.shared_experts.linear_fc1.weight/weight.safetensors,0.7820728412352818,0.7136692398207002,0.6622112930780459,0.7290101519471565,0.7657162101773791,0.6541107331520961,0.6627962169827915,0.7518403609798094
/mnt/sda1/yxz/Flame-moe/extracted_containers_all/decoder.layers.10.mlp.shared_experts.linear_fc2.weight/master_weight.safetensors,0.9259508088653787,0.8558884989666371,0.8322024127661765,0.9138766653345332,0.9284516955131442,0.8362496242527363,0.8358245287328228,0.9237790875323916
/mnt/sda1/yxz/Flame-moe/extracted_containers_all/decoder.layers.10.mlp.shared_experts.linear_fc2.weight/momentum.safetensors,0.9279225274646771,0.8583581030524816,0.8348783261781441,0.9394410147361897,0.9316886489508623,0.8630534304632785,0.8409563529065464,0.95116179335231
/mnt/sda1/yxz/Flame-moe/extracted_containers_all/decoder.layers.10.mlp.shared_experts.linear_fc2.weight/variance.safetensors,0.8884633426998828,0.7819128185069553,0.7819052368245358,0.8806311266409552,0.905628140012551,0.7976463439357756,0.8047658182488812,0.9000528846885775
/mnt/sda1/yxz/Flame-moe/extracted_containers_all/decoder.layers.10.mlp.shared_experts.linear_fc2.weight/weight.safetensors,0.7805111462553889,0.711773537861563,0.6641543110686581,0.7553722337143957,0.7818265902119802,0.6724679933738162,0.6713694583669026,0.7805181183763468
/mnt/sda1/yxz/Flame-moe/extracted_containers_all/decoder.layers.10.pre_mlp_layernorm.weight/master_weight.safetensors,0.8087559276105681,0.712305235652763,0.7089180296138585,0.7963200425820188,0.813844805763801,0.6964024924544835,0.7077572777723689,0.801
/mnt/sda1/yxz/Flame-moe/extracted_containers_all/decoder.layers.10.pre_mlp_layernorm.weight/momentum.safetensors,0.9228442852995258,0.8964240781960708,0.8443457853479145,0.9461434239814187,0.9286948690487781,0.9211493525460033,0.8386111381559731,0.9521463414634146
/mnt/sda1/yxz/Flame-moe/extracted_containers_all/decoder.layers.10.pre_mlp_layernorm.weight/variance.safetensors,0.8769960321300687,0.7880334849511275,0.7725854059808381,0.88333494628859,0.8825090059390517,0.7955773537143414,0.7696061727193068,0.8888292682926829
/mnt/sda1/yxz/Flame-moe/extracted_containers_all/decoder.layers.10.pre_mlp_layernorm.weight/weight.safetensors,0.41980046047582503,0.3284247889485802,0.4136128165771297,0.3687631932450585,0.3666019417475728,0.313373786407767,0.41643203883495145,0.3745857699805068
/mnt/sda1/yxz/Flame-moe/extracted_containers_all/decoder.layers.10.self_attention.linear_proj.weight/master_weight.safetensors,0.9267184872342767,0.8566673865281227,0.8327337176684614,0.9047891453634406,0.929461205350944,0.8296248055461036,0.8368239687267781,0.9148945837573804
/mnt/sda1/yxz/Flame-moe/extracted_containers_all/decoder.layers.10.self_attention.linear_proj.weight/momentum.safetensors,0.9270165744881609,0.8565111456773885,0.8337223509781883,0.9385055251790657,0.9332366829598496,0.8641667292911845,0.8423387131767834,0.9532096989008575
/mnt/sda1/yxz/Flame-moe/extracted_containers_all/decoder.layers.10.self_attention.linear_proj.weight/variance.safetensors,0.8802177041286446,0.7782751176971097,0.7739781933000147,0.8776653510161443,0.9070717739440552,0.7886946624169733,0.808238465136009,0.9015729287957088
/mnt/sda1/yxz/Flame-moe/extracted_containers_all/decoder.layers.10.self_attention.linear_proj.weight/weight.safetensors,0.782172366593279,0.7133180511747909,0.6652059782186802,0.733420727180898,0.7767256874826431,0.6592396525698774,0.673437972067346,0.7598757401816233
/mnt/sda1/yxz/Flame-moe/extracted_containers_all/decoder.layers.10.self_attention.linear_qkv.layer_norm_weight/master_weight.safetensors,0.8100261298751572,0.711809251911352,0.6824615310171296,0.80265895674054,0.8150496543666634,0.7060534514652906,0.6925688832635576,0.8073536585365854
